"","x","names","values","AC","W_mid","W1","W2","quantile","lag_sign","Stable"
"195",1821.5,"ss_bertrand_lq",-0.00340891197305382,5051.26235853333,1.31543290586806,2020.4,0.789287072534722,"40",-2,"Unstable"
"207",17008.5,"ss_bertrand_lq",0.0508435392204092,5051.26235853333,1.31543290586806,2020.4,0.789287072534722,"40",2,"Stable"
"225",1845.5,"ss_bertrand_lq",-0.0142463345568444,5051.26235853333,1.31543290586806,2525.5,0.657750614201389,"50",-2,"Unstable"
"236",17011,"ss_bertrand_lq",0.0490212781287482,5051.26235853333,1.31543290586806,2525.5,0.657750614201389,"50",2,"Stable"
"254",1880.5,"ss_bertrand_lq",-0.039449089868981,5051.26235853333,1.31543290586806,3030.6,0.526214155868055,"60",-2,"Unstable"
"265",17013.5,"ss_bertrand_lq",0.0431503203197963,5051.26235853333,1.31543290586806,3030.6,0.526214155868055,"60",2,"Stable"
"281",1934.5,"ss_bertrand_lq",-0.0317798096536421,5051.26235853333,1.31543290586806,3535.7,0.394677697534722,"70",-2,"Unstable"
"290",17016,"ss_bertrand_lq",0.0331643321021602,5051.26235853333,1.31543290586806,3535.7,0.394677697534722,"70",2,"Stable"
"306",2025,"ss_bertrand_lq",-0.0049268994851559,5051.26235853333,1.31543290586806,4040.8,0.263141239201389,"80",-2,"Unstable"
"316",17018.5,"ss_bertrand_lq",0.0189955665522348,5051.26235853333,1.31543290586806,4040.8,0.263141239201389,"80",2,"Stable"
"339",2184,"ss_bertrand_lq",-0.0104288648002466,5051.26235853333,1.31543290586806,4545.9,0.131604780868055,"90",-2,"Unstable"
"349",17021,"ss_bertrand_lq",0.000574825675244028,5051.26235853333,1.31543290586806,4545.9,0.131604780868055,"90",2,"Stable"
"370",2435,"ss_bertrand_lq",-0.0410712610394057,5051.26235853333,1.31543290586806,5051,0.0000683225347221613,"100",-2,"Unstable"
"380",17024,"ss_bertrand_lq",0.0471512679843045,5051.26235853333,1.31543290586806,5051,0.0000683225347221613,"100",2,"Stable"
"392",1652.5,"ss_bertrand_lq",-0.0296551332948525,8385.34356190833,2.18368321924696,838.5,1.96532384424696,"10",-2,"Unstable"
"395",17068,"ss_bertrand_lq",0.0305982313720961,8385.34356190833,2.18368321924696,838.5,1.96532384424696,"10",2,"Stable"
"409",1647,"ss_bertrand_lq",-0.0382287201095437,8385.34356190833,2.18368321924696,1677,1.74696446924696,"20",-2,"Unstable"
"414",17072.5,"ss_bertrand_lq",0.0333402787554178,8385.34356190833,2.18368321924696,1677,1.74696446924696,"20",2,"Stable"
"427",1640,"ss_bertrand_lq",-0.0490820142011898,8385.34356190833,2.18368321924696,2515.5,1.52860509424696,"30",-2,"Unstable"
"432",17077,"ss_bertrand_lq",0.0246670697941909,8385.34356190833,2.18368321924696,2515.5,1.52860509424696,"30",2,"Stable"
"444",1630.5,"ss_bertrand_lq",-0.0247455266014072,8385.34356190833,2.18368321924696,3354,1.31024571924696,"40",-2,"Unstable"
"450",17081.5,"ss_bertrand_lq",0.00428208718972201,8385.34356190833,2.18368321924696,3354,1.31024571924696,"40",2,"Stable"
"463",1617.5,"ss_bertrand_lq",-0.00387395648704114,8385.34356190833,2.18368321924696,4192.5,1.09188634424696,"50",-2,"Unstable"
"470",17086.5,"ss_bertrand_lq",0.0423673518766918,8385.34356190833,2.18368321924696,4192.5,1.09188634424696,"50",2,"Stable"
"490",1599,"ss_bertrand_lq",-0.0511062103953464,8385.34356190833,2.18368321924696,5031,0.873526969246961,"60",-2,"Unstable"
"505",17091.5,"ss_bertrand_lq",0.0681333377757483,8385.34356190833,2.18368321924696,5031,0.873526969246961,"60",2,"Stable"
"522",1568.5,"ss_bertrand_lq",-0.0536033484599443,8385.34356190833,2.18368321924696,5869.5,0.655167594246961,"70",-2,"Unstable"
"532",17096,"ss_bertrand_lq",0.0107430049439472,8385.34356190833,2.18368321924696,5869.5,0.655167594246961,"70",2,"Stable"
"546",1509.5,"ss_bertrand_lq",-0.00810836418247618,8385.34356190833,2.18368321924696,6708,0.436808219246961,"80",-2,"Unstable"
"556",17101,"ss_bertrand_lq",0.0108659134093614,8385.34356190833,2.18368321924696,6708,0.436808219246961,"80",2,"Stable"
"570",1340,"ss_bertrand_lq",-0.00497757458970227,8385.34356190833,2.18368321924696,7546.5,0.218448844246961,"90",-2,"Unstable"
"581",17106.5,"ss_bertrand_lq",0.0681834872777927,8385.34356190833,2.18368321924696,7546.5,0.218448844246961,"90",2,"Stable"
"610",17111.5,"ss_bertrand_lq",0.0412819742269903,8385.34356190833,2.18368321924696,8385,0.0000894692469614711,"100",2,"Stable"
"622",1579.5,"ss_bertrand_lq",-0.0661905647509684,14386.6897279833,3.74653378332899,1438.6,3.37189836666233,"10",-2,"Unstable"
"624",17175.5,"ss_bertrand_lq",0.00375196738843897,14386.6897279833,3.74653378332899,1438.6,3.37189836666233,"10",2,"Stable"
"641",1565.5,"ss_bertrand_lq",-0.0188408003761538,14386.6897279833,3.74653378332899,2877.2,2.99726294999566,"20",-2,"Unstable"
"644",17184.5,"ss_bertrand_lq",0.041718332634332,14386.6897279833,3.74653378332899,2877.2,2.99726294999566,"20",2,"Stable"
"660",1548.5,"ss_bertrand_lq",-0.0573862921845603,14386.6897279833,3.74653378332899,4315.8,2.62262753332899,"30",-2,"Unstable"
"665",17193.5,"ss_bertrand_lq",0.0436244786812949,14386.6897279833,3.74653378332899,4315.8,2.62262753332899,"30",2,"Stable"
"677",1526,"ss_bertrand_lq",-0.0452121093964024,14386.6897279833,3.74653378332899,5754.4,2.24799211666233,"40",-2,"Unstable"
"682",17202.5,"ss_bertrand_lq",0.00794481451055162,14386.6897279833,3.74653378332899,5754.4,2.24799211666233,"40",2,"Stable"
"695",1495.5,"ss_bertrand_lq",-0.0229159962185008,14386.6897279833,3.74653378332899,7193,1.87335669999566,"50",-2,"Unstable"
"700",17212,"ss_bertrand_lq",0.00542437437707122,14386.6897279833,3.74653378332899,7193,1.87335669999566,"50",2,"Stable"
"713",1452,"ss_bertrand_lq",-0.0219576055519042,14386.6897279833,3.74653378332899,8631.6,1.49872128332899,"60",-2,"Unstable"
"718",17222,"ss_bertrand_lq",0.0345216488165079,14386.6897279833,3.74653378332899,8631.6,1.49872128332899,"60",2,"Stable"
"731",1384.5,"ss_bertrand_lq",-0.0650233360776156,14386.6897279833,3.74653378332899,10070.2,1.12408586666233,"70",-2,"Unstable"
"736",17232,"ss_bertrand_lq",0.0211476863742064,14386.6897279833,3.74653378332899,10070.2,1.12408586666233,"70",2,"Stable"
"749",1263,"ss_bertrand_lq",-0.0201721394521144,14386.6897279833,3.74653378332899,11508.8,0.74945044999566,"80",-2,"Unstable"
"754",17242.5,"ss_bertrand_lq",0.0359502366731022,14386.6897279833,3.74653378332899,11508.8,0.74945044999566,"80",2,"Stable"
"770",979.5,"ss_bertrand_lq",-0.0850813192657256,14386.6897279833,3.74653378332899,12947.4,0.374815033328993,"90",-2,"Unstable"
"781",17253,"ss_bertrand_lq",0.00452779392287539,14386.6897279833,3.74653378332899,12947.4,0.374815033328993,"90",2,"Stable"
"806",17264.5,"ss_bertrand_lq",0.070129328114092,14386.6897279833,3.74653378332899,14386,0.000179616662326509,"100",2,"Stable"
"110",17001.5,"ss_bertrand",0.0164745572159291,5051.26235853333,1.31543290586806,505.1,1.18389644753472,"10",2,"Stable"
"143",17001.5,"ss_bertrand",0.0164745572159291,5051.26235853333,1.31543290586806,1010.2,1.05235998920139,"20",2,"Stable"
"174",17001.5,"ss_bertrand",0.0164745572159291,5051.26235853333,1.31543290586806,1515.3,0.920823530868055,"30",2,"Stable"
"203",17001.5,"ss_bertrand",0.0164745572159291,5051.26235853333,1.31543290586806,2020.4,0.789287072534722,"40",2,"Stable"
"232",17001.5,"ss_bertrand",0.0164745572159291,5051.26235853333,1.31543290586806,2525.5,0.657750614201389,"50",2,"Stable"
"261",17001.5,"ss_bertrand",0.0164745572159291,5051.26235853333,1.31543290586806,3030.6,0.526214155868055,"60",2,"Stable"
"287",17001.5,"ss_bertrand",0.0164745572159291,5051.26235853333,1.31543290586806,3535.7,0.394677697534722,"70",2,"Stable"
"313",17001.5,"ss_bertrand",0.0164745572159291,5051.26235853333,1.31543290586806,4040.8,0.263141239201389,"80",2,"Stable"
"346",17001.5,"ss_bertrand",0.0164745572159291,5051.26235853333,1.31543290586806,4545.9,0.131604780868055,"90",2,"Stable"
"376",17001.5,"ss_bertrand",0.0164745572159291,5051.26235853333,1.31543290586806,5051,0.0000683225347221613,"100",2,"Stable"
"398",17071.5,"ss_bertrand",0.0671115762754653,8385.34356190833,2.18368321924696,838.5,1.96532384424696,"10",2,"Stable"
"412",17071.5,"ss_bertrand",0.0671115762754653,8385.34356190833,2.18368321924696,1677,1.74696446924696,"20",2,"Stable"
"430",17071.5,"ss_bertrand",0.0671115762754653,8385.34356190833,2.18368321924696,2515.5,1.52860509424696,"30",2,"Stable"
"448",17071.5,"ss_bertrand",0.0671115762754653,8385.34356190833,2.18368321924696,3354,1.31024571924696,"40",2,"Stable"
