"beta","alpha","gamma","W","c","v","r","k","sigma","spec","transformation","ss_monop1","ss_monop2","ss_monop3","ss_cournot1","ss_cournot2","ss_cournot3","ss_bertrand1","ss_bertrand2","ss_bertrand3","harvest_monop1","harvest_monop2","harvest_monop3","price_monop1","price_monop2","price_monop3","price_poachers_monop1","price_poachers_monop2","price_poachers_monop3","profit_monop1","profit_monop2","profit_monop3","harvest_cournot1","price_poachers_cournot1","farmed_cournot1","p_farmed_cournot1","p_wild_cournot1","profit_farmed_cournot1","profit_trader_cournot1","harvest_cournot2","price_poachers_cournot2","farmed_cournot2","p_farmed_cournot2","p_wild_cournot2","profit_farmed_cournot2","profit_trader_cournot2","harvest_cournot3","price_poachers_cournot3","farmed_cournot3","p_farmed_cournot3","p_wild_cournot3","profit_farmed_cournot3","profit_trader_cournot3","e","a_f","a_w","b_f","b_w","harvest_bertrand1","price_poachers_bertrand1","farmed_bertrand1","p_farmed_bertrand1","p_wild_bertrand1","profit_farmed_bertrand1","profit_trader_bertrand1","harvest_bertrand2","price_poachers_bertrand2","farmed_bertrand2","p_farmed_bertrand2","p_wild_bertrand2","profit_farmed_bertrand2","profit_trader_bertrand2","harvest_bertrand3","price_poachers_bertrand3","farmed_bertrand3","p_farmed_bertrand3","p_wild_bertrand3","profit_farmed_bertrand3","profit_trader_bertrand3"
1563.75159261232,1625836.98199308,938.250955567392,2.18368321924696,0,6703.445313,0.201282685349239,20226,0.0000200307674145246,"c and v and gamma","0  and  6703.445313 and 938.250955567392",17230,NA,NA,18018,NA,NA,17613,NA,NA,513.827581492166,NA,NA,822338.283106568,NA,NA,18839.5842200555,NA,NA,412859793.180959,NA,NA,395.928000636955,13274.7853574095,398.929637431194,627714.012595824,632407.826913259,248863021.433371,245132107.271484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000599519773107864,649.814279036578,649.814279036578,0.000999199621846441,0.000999199621846441,458.022128312422,16071.0497774979,463.782194059212,470857.13784761,474460.062641648,215266217.904387,209952311.267068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1563.75159261232,1625836.98199308,1094.62611482862,2.18368321924696,0,6703.445313,0.201282685349239,20226,0.0000200307674145246,"c and v and gamma","0  and  6703.445313 and 1094.62611482862",17230,NA,NA,18111,NA,NA,17578,NA,NA,513.827581492166,NA,NA,822338.283106568,NA,NA,18839.5842200555,NA,NA,412859793.180959,NA,NA,381.319165023467,12654.0115987258,384.246329864067,604365.104516445,608942.463197773,230880482.341033,227376214.476885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000877728295269021,611.589909681486,611.589909681486,0.00125389756467003,0.00125389756467003,463.325593901159,16321.9418700615,470.919310936258,382267.864771922,385830.270904167,176860537.623771,171202666.001152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1563.75159261232,1625836.98199308,1251.00127408986,2.18368321924696,0,6703.445313,0.201282685349239,20226,0.0000200307674145246,"c and v and gamma","0  and  6703.445313 and 1251.00127408986",17230,NA,NA,18196,NA,NA,17518,NA,NA,513.827581492166,NA,NA,822338.283106568,NA,NA,18839.5842200555,NA,NA,412859793.180959,NA,NA,367.741197958995,12089.682238777,370.611558438682,582657.035444838,587145.566216319,214785858.734569,211471739.66727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00142108390662607,577.612692476957,577.612692476957,0.00177635488328258,0.00177635488328258,472.138313182608,16746.5232230527,483.606929925349,278950.24378588,282537.057325185,131660438.391475,125489894.430885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,0,6703.445313,0.201282685349239,20226,0.0000200307674145246,"c and v and gamma","0  and  6703.445313 and 1407.37643335109",17230,NA,NA,18274,NA,NA,17450,NA,NA,513.827581492166,NA,NA,822338.283106568,NA,NA,18839.5842200555,NA,NA,412859793.180959,NA,NA,355.08716787691,11574.2322545156,357.918812077671,562414.368409582,566842.356538232,200325767.679125,197168585.664229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0030291525378082,547.212024451854,547.212024451854,0.0033657250420091,0.0033657250420091,482.189474441339,17236.5887337118,505.416427098618,156869.136446498,160501.254867433,75896207.0854871,69080714.0690329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1563.75159261232,1625836.98199308,156.375159261232,2.18368321924696,0,20110.335939,0.201282685349239,20226,0.0000200307674145246,"c and v and gamma","0  and  20110.335939 and 156.375159261232",17230,NA,NA,17398,NA,NA,17382,NA,NA,513.827581492166,NA,NA,822338.283106568,NA,NA,18839.5842200555,NA,NA,412859793.180959,NA,NA,489.773305304055,17612.4962448838,488.932601143114,784810.934903688,783496.282433101,373822775.302298,375109433.440187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000645947230284568,945.184405871386,945.184405871386,0.000645947230284568,0.000645947230284568,492.079710957951,17728.0277849055,491.273649105949,780657.987624915,779523.555170585,373637020.1627,374864122.925005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1563.75159261232,1625836.98199308,312.750318522464,2.18368321924696,0,20110.335939,0.201282685349239,20226,0.0000200307674145246,"c and v and gamma","0  and  20110.335939 and 312.750318522464",17230,NA,NA,17547,NA,NA,17489,NA,NA,513.827581492166,NA,NA,822338.283106568,NA,NA,18839.5842200555,NA,NA,412859793.180959,NA,NA,467.899292380169,16541.3553771708,466.6313371703,750202.385997632,748219.619018838,340498785.334943,342351741.807887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000133226616246192,866.419038715437,866.419038715437,0.000666133081230961,0.000666133081230961,476.430431699163,16954.8516607253,475.283901263674,733607.255181305,732172.944145725,339113599.317095,340751664.56168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1563.75159261232,1625836.98199308,469.125477783696,2.18368321924696,0,20110.335939,0.201282685349239,20226,0.0000200307674145246,"c and v and gamma","0  and  20110.335939 and 469.125477783696",17230,NA,NA,17681,NA,NA,17560,NA,NA,513.827581492166,NA,NA,822338.283106568,NA,NA,18839.5842200555,NA,NA,412859793.180959,NA,NA,447.929842162327,15596.2721478174,446.231790083968,718702.607849613,716047.276207741,311378612.015953,313752907.691005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000210820139993974,799.771420352711,799.771420352711,0.000702733799979914,0.000702733799979914,465.892509068123,16446.0331172013,464.437057641988,681010.747524813,679417.572384901,306946642.551294,308873473.870184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1563.75159261232,1625836.98199308,625.500637044928,2.18368321924696,0,20110.335939,0.201282685349239,20226,0.0000200307674145246,"c and v and gamma","0  and  20110.335939 and 625.500637044928",17230,NA,NA,17801,NA,NA,17601,NA,NA,513.827581492166,NA,NA,822338.283106568,NA,NA,18839.5842200555,NA,NA,412859793.180959,NA,NA,429.633666295254,14758.2193568439,427.494533149266,689943.622129764,686598.549265917,285778067.823047,288645224.103848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000304517979991296,742.644890327517,742.644890327517,0.000761294949978241,0.000761294949978241,459.85385079703,16157.3300940447,458.098365487947,621846.056767097,620198.970998366,275654150.167063,277770874.611609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1563.75159261232,1625836.98199308,781.87579630616,2.18368321924696,0,20110.335939,0.201282685349239,20226,0.0000200307674145246,"c and v and gamma","0  and  20110.335939 and 781.87579630616",17230,NA,NA,17910,NA,NA,17614,NA,NA,513.827581492166,NA,NA,822338.283106568,NA,NA,18839.5842200555,NA,NA,412859793.180959,NA,NA,412.818101923537,14008.5123380728,410.216740927433,663621.359080817,659553.476680199,263144637.933685,266492646.886014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000426325171987815,693.13523097235,693.13523097235,0.00085265034397563,0.00085265034397563,457.982977724499,16067.8514679569,455.914882259648,554813.553360887,553196.55957247,243779154.414755,245995805.159018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1563.75159261232,1625836.98199308,938.250955567392,2.18368321924696,0,20110.335939,0.201282685349239,20226,0.0000200307674145246,"c and v and gamma","0  and  20110.335939 and 938.250955567392",17230,NA,NA,18010,NA,NA,17599,NA,NA,513.827581492166,NA,NA,822338.283106568,NA,NA,18839.5842200555,NA,NA,412859793.180959,NA,NA,397.320656160714,13333.3160715146,394.225069560103,639484.853397378,634644.124920603,243027960.316497,246859618.251664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000599519773107864,649.814279036578,649.814279036578,0.000999199621846441,0.000999199621846441,460.184558551129,16172.6249524453,457.763291271925,478240.304429195,476725.800203597,209715082.206375,211939459.642272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1563.75159261232,1625836.98199308,1094.62611482862,2.18368321924696,0,20110.335939,0.201282685349239,20226,0.0000200307674145246,"c and v and gamma","0  and  20110.335939 and 1094.62611482862",17230,NA,NA,18100,NA,NA,17556,NA,NA,513.827581492166,NA,NA,822338.283106568,NA,NA,18839.5842200555,NA,NA,412859793.180959,NA,NA,383.00299673074,12725.3424458618,379.370217552558,617327.652784339,611646.888558848,225057884.485709,229388746.967882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000877728295269021,611.589909681486,611.589909681486,0.00125389756467003,0.00125389756467003,466.59384668728,16478.2967182747,463.72638419572,389938.300568432,388593.100857052,171498984.812069,173626477.872396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1563.75159261232,1625836.98199308,1251.00127408986,2.18368321924696,0,20110.335939,0.201282685349239,20226,0.0000200307674145246,"c and v and gamma","0  and  20110.335939 and 1251.00127408986",17230,NA,NA,18183,NA,NA,17481,NA,NA,513.827581492166,NA,NA,822338.283106568,NA,NA,18839.5842200555,NA,NA,412859793.180959,NA,NA,369.750751443906,12173.1351522306,365.520965830754,596985.795581215,590371.46159224,208925932.974101,213789265.684802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00142108390662607,577.612692476957,577.612692476957,0.00177635488328258,0.00177635488328258,477.617300327023,17012.6497042596,474.079920996335,286993.899273072,285887.582760665,126524138.620637,128419319.652009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1563.75159261232,1625836.98199308,1407.37643335109,2.18368321924696,0,20110.335939,0.201282685349239,20226,0.0000200307674145246,"c and v and gamma","0  and  20110.335939 and 1407.37643335109",17230,NA,NA,18259,NA,NA,17367,NA,NA,513.827581492166,NA,NA,822338.283106568,NA,NA,18839.5842200555,NA,NA,412859793.180959,NA,NA,357.467252594115,11670.9643152203,352.561002740965,578333.105887636,570660.949866019,194373166.80778,199820614.362468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0030291525378082,547.212024451854,547.212024451854,0.0033657250420091,0.0033657250420091,494.170142769908,17834.1062478214,489.150759935896,165443.289115682,164658.382325621,71089724.4901022,72556173.4714544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1563.75159261232,1625836.98199308,156.375159261232,2.18368321924696,0,33517.226565,0.201282685349239,20226,0.0000200307674145246,"c and v and gamma","0  and  33517.226565 and 156.375159261232",17230,NA,NA,17396,NA,NA,17380,NA,NA,513.827581492166,NA,NA,822338.283106568,NA,NA,18839.5842200555,NA,NA,412859793.180959,NA,NA,489.984448441437,17624.1408185694,484.635272772282,792202.884395942,783838.102424137,367280443.892058,375432925.365433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000645947230284568,945.184405871386,945.184405871386,0.000645947230284568,0.000645947230284568,492.292966903031,17739.7928029178,486.954619948947,787378.528415342,779865.464719112,367096243.736751,375189108.180589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1563.75159261232,1625836.98199308,312.750318522464,2.18368321924696,0,33517.226565,0.201282685349239,20226,0.0000200307674145246,"c and v and gamma","0  and  33517.226565 and 312.750318522464",17230,NA,NA,17544,NA,NA,17486,NA,NA,513.827581492166,NA,NA,822338.283106568,NA,NA,18839.5842200555,NA,NA,412859793.180959,NA,NA,468.325603091347,16562.0892137383,462.301934885219,758326.517659658,748906.996908957,334209805.162096,342975870.56724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000133226616246192,866.419038715437,866.419038715437,0.000666133081230961,0.000666133081230961,476.874352176327,16976.4732388034,470.864346915021,740379.504062015,732860.979822835,332836244.652497,341386960.31033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1563.75159261232,1625836.98199308,469.125477783696,2.18368321924696,0,33517.226565,0.201282685349239,20226,0.0000200307674145246,"c and v and gamma","0  and  33517.226565 and 469.125477783696",17230,NA,NA,17676,NA,NA,17556,NA,NA,513.827581492166,NA,NA,822338.283106568,NA,NA,18839.5842200555,NA,NA,412859793.180959,NA,NA,448.577392827176,15627.6563520635,441.847886270277,727614.545391287,717091.268795442,305290526.933108,314660718.432983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000210820139993974,799.771420352711,799.771420352711,0.000702733799979914,0.000702733799979914,466.604183662369,16478.6617804029,459.836510623035,687870.995568537,680462.92392306,300895753.851618,309817834.601735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1563.75159261232,1625836.98199308,625.500637044928,2.18368321924696,0,33517.226565,0.201282685349239,20226,0.0000200307674145246,"c and v and gamma","0  and  33517.226565 and 625.500637044928",17230,NA,NA,17795,NA,NA,17594,NA,NA,513.827581492166,NA,NA,822338.283106568,NA,NA,18839.5842200555,NA,NA,412859793.180959,NA,NA,430.513356951209,14798.4115666708,423.031823804112,699713.618513956,688014.359140001,279842611.085837,289828457.542884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000304517979991296,742.644890327517,742.644890327517,0.000761294949978241,0.000761294949978241,460.89894149298,16206.9387724997,453.211637930171,628833.979872145,621621.359958603,269804480.853603,279034865.88926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1563.75159261232,1625836.98199308,781.87579630616,2.18368321924696,0,33517.226565,0.201282685349239,20226,0.0000200307674145246,"c and v and gamma","0  and  33517.226565 and 781.87579630616",17230,NA,NA,17903,NA,NA,17604,NA,NA,513.827581492166,NA,NA,822338.283106568,NA,NA,18839.5842200555,NA,NA,412859793.180959,NA,NA,413.944457962297,14057.7205268377,405.648380703779,674337.029943864,661364.025918423,257316276.525659,267948857.720897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000426325171987815,693.13523097235,693.13523097235,0.00085265034397563,0.00085265034397563,459.478989250627,16138.6570648605,450.588283293368,561973.335774341,555021.907974286,238116131.04453,247605531.451954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
